organization_id,# of adoptable pets,age,Latitude,Longitude,name_y,url_y
FL549,8,Adult,30.581490000000002,-87.00178000000001,Santa Rosa County Animal Services,https://www.petfinder.com/member/us/fl/milton/santa-rosa-county-animal-services-fl549/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL562,6,Adult,30.441994,-87.25471999999999,Pensacola Humane  Society,https://www.petfinder.com/member/us/fl/pensacola/pensacola-humane-society-fl562/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL577,1,Adult,26.669744,-80.0585,Animal Rescue Force of South Florida Inc.,https://www.petfinder.com/member/us/fl/west-palm-beach/animal-rescue-force-of-south-florida-inc-fl577/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL581,17,Adult,29.12295,-82.0816,Marion County Animal Services,https://www.petfinder.com/member/us/fl/ocala/marion-county-animal-services-fl581/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL623,1,Adult,27.995287,-81.259332,Spay the Strays Inc.,https://www.petfinder.com/member/us/fl/st-cloud/spay-the-strays-inc-fl623/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL652,1,Young,28.857425,-81.7845,Leesburg Humane Society,https://www.petfinder.com/member/us/fl/leesburg/leesburg-humane-society-fl652/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL664,1,Young,29.681312,-82.353862,S.T.A.R. (Saving Terrific Animals Rescue),https://www.petfinder.com/member/us/fl/gainesville/s-dot-ta-dot-r-saving-terrific-animals-rescue-fl664/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL669,1,Adult,28.495982,-81.5362,"Pug Rescue of Florida, Inc.",https://www.petfinder.com/member/us/fl/windermere/pug-rescue-of-florida-inc-fl669/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL69,2,Young,28.051985,-81.72457,Humane Society of Polk County,https://www.petfinder.com/member/us/fl/winter-haven/humane-society-of-polk-county-fl69/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL707,2,Young,29.232872999999998,-82.2522,Sheltering Hands Inc.,https://www.petfinder.com/member/us/fl/ocala/sheltering-hands-inc-fl707/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL716,20,Adult,30.482838,-86.1675,Alaqua Animal Refuge,https://www.petfinder.com/member/us/fl/freeport/alaqua-animal-refuge-fl716/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL722,24,Adult,30.414932,-86.61992,Panhandle Animal Welfare Society,https://www.petfinder.com/member/us/fl/fort-walton-beach/panhandle-animal-welfare-society-fl722/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL74,6,Adult,29.733375,-82.01048,Puppy Hill Farm Animal Rescue,https://www.petfinder.com/member/us/fl/melrose/puppy-hill-farm-animal-rescue-fl74/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL746,5,Adult,27.78783,-80.48266,H.A.L.O. No Kill Rescue,https://www.petfinder.com/member/us/fl/sebastian/h-dot-al-dot-o-no-kill-rescue-fl746/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL758,1,Baby,26.645895,-80.430269,A Second Chance Puppies and Kittens Rescue,https://www.petfinder.com/member/us/fl/royal-palm-beach/a-second-chance-puppies-and-kittens-rescue-fl758/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL76,9,Adult,28.306726,-80.686159,SPCA of Brevard,https://www.petfinder.com/member/us/fl/titusville/spca-of-brevard-fl76/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL77,9,Baby,30.074926,-81.87931999999999,Safe Animal Shelter,https://www.petfinder.com/member/us/fl/middleburg/safe-animal-shelter-fl77/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL804,7,Young,28.744752000000002,-81.22328,CATS-CAN,https://www.petfinder.com/member/us/fl/oviedo/cats-can-fl804/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL819,12,Baby,29.871309999999998,-81.29464,S.A.F.E. Pet Rescue of Northeast Florida,https://www.petfinder.com/member/us/fl/st-augustine/s-dot-af-dot-e-pet-rescue-of-northeast-florida-fl819/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL829,15,Young,30.420996999999996,-87.22305,Escambia County Animal Services,https://www.petfinder.com/member/us/fl/pensacola/escambia-county-animal-services-fl829/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL852,14,Baby,26.751094000000002,-80.30156,Big Dog Ranch Rescue,https://www.petfinder.com/member/us/fl/loxahatchee/big-dog-ranch-rescue-fl852/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL894,2,Adult,27.885283,-82.82607,SPC Veterinary Nursing Center,https://www.petfinder.com/member/us/fl/largo/spc-veterinary-nursing-center-fl894/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL911,2,Young,29.166186,-82.17027,"Fur Kids Pet Rescue, Inc.",https://www.petfinder.com/member/us/fl/ocala/fur-kids-pet-rescue-inc-fl911/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL931,16,Baby,30.188584999999996,-85.56392,Bay County Animal Control,https://www.petfinder.com/member/us/fl/panama-city/bay-county-animal-control-fl931/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
FL96,16,Adult,26.6435,-81.84418000000001,Gulf Coast Humane Society,https://www.petfinder.com/member/us/fl/fort-myers/gulf-coast-humane-society-fl96/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA05,2,Adult,34.542097999999996,-83.99718,"Dahlonega-Lumpkin County Humane Society, dba TLC Humane Society",https://www.petfinder.com/member/us/ga/dahlonega/dahlonega-lumpkin-county-humane-society-dba-tlc-humane-society-ga05/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA07,5,Adult,34.801860999999995,-84.989796,Humane Society of NWGA,https://www.petfinder.com/member/us/ga/dalton/humane-society-of-nwga-ga07/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA101,2,Adult,34.688716,-84.46715999999999,Homeward Bound Pet Rescue Inc.,https://www.petfinder.com/member/us/ga/ellijay/homeward-bound-pet-rescue-inc-ga101/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA114,1,Young,31.260995,-81.49831999999999,Glynn County Animal Services,https://www.petfinder.com/member/us/ga/brunswick/glynn-county-animal-services-ga114/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA132,1,Adult,33.351401,-84.756109,Georgia Heartland Humane Society,https://www.petfinder.com/member/us/ga/newnan/georgia-heartland-humane-society-ga132/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA133,5,Young,30.883208000000003,-83.91237,Thomasville-Thomas County Humane Society,https://www.petfinder.com/member/us/ga/thomasville/thomasville-thomas-county-humane-society-ga133/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA150,7,Baby,33.588436,-83.47936,Humane Society of Morgan County,https://www.petfinder.com/member/us/ga/madison/humane-society-of-morgan-county-ga150/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA163,8,Baby,33.65072,-83.70779,Pound Puppies 'N Kittens Incorporated,https://www.petfinder.com/member/us/ga/social-circle/pound-puppies-n-kittens-incorporated-ga163/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA170,16,Baby,34.235408,-84.17441,Furkids Animal Rescue and Shelters,https://www.petfinder.com/member/us/ga/cumming/furkids-animal-rescue-and-shelters-ga170/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA181,5,Young,32.534852,-84.906483,PAWS Humane,https://www.petfinder.com/member/us/ga/columbus/paws-humane-ga181/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA204,6,Baby,34.17085,-83.24654,Madison Oglethorpe Animal Shelter,https://www.petfinder.com/member/us/ga/danielsville/madison-oglethorpe-animal-shelter-ga204/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA207,1,Adult,33.361003000000004,-84.814173,Newnan Coweta Humane Society,https://www.petfinder.com/member/us/ga/newnan/newnan-coweta-humane-society-ga207/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA217,27,Young,33.786805,-84.43700000000001,Fulton County Animal Services,https://www.petfinder.com/member/us/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA219,4,Young,33.387089,-82.01236999999999,Augusta Animal Services,https://www.petfinder.com/member/us/ga/augusta/augusta-animal-services-ga219/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA222,13,Adult,30.793409000000004,-81.68428,Humane Society of Camden County,https://www.petfinder.com/member/us/ga/kingsland/humane-society-of-camden-county-ga222/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA229,3,Adult,33.979401,-84.15118000000001,Planned PEThood of Georgia,https://www.petfinder.com/member/us/ga/duluth/planned-pethood-of-georgia-ga229/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA234,1,Baby,31.260995,-81.49831999999999,The Humane Society of South Coastal Georgia,https://www.petfinder.com/member/us/ga/brunswick/the-humane-society-of-south-coastal-georgia-ga234/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA247,16,Adult,33.542118,-83.93372,Newton County Animal Control,https://www.petfinder.com/member/us/ga/covington/newton-county-animal-control-ga247/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA251,11,Adult,33.786805,-84.43700000000001,Atlanta Humane Society,https://www.petfinder.com/member/us/ga/atlanta/atlanta-humane-society-ga251/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA257,2,Adult,33.620669,-82.30514000000001,Columbia County Animal Services,https://www.petfinder.com/member/us/ga/appling/columbia-county-animal-services-ga257/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA27,1,Baby,34.117565,-84.57176,Another Chance Cat Rescue,https://www.petfinder.com/member/us/ga/woodstock/another-chance-cat-rescue-ga27/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA308,4,Baby,32.447036,-81.77772,Humane Society of Statesboro & Bulloch County,https://www.petfinder.com/member/us/ga/statesboro/humane-society-of-statesboro-and-bulloch-county-ga308/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA309,1,Adult,32.414401,-82.05534,Metter Animal Shelter,https://www.petfinder.com/member/us/ga/metter/metter-animal-shelter-ga309/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA319,3,Senior,33.398992,-84.57061999999999,Fayette County Animal Shelter,https://www.petfinder.com/member/us/ga/peachtree-city/fayette-county-animal-shelter-ga319/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA326,1,Young,34.542097999999996,-83.99718,Lumpkin County Animal Shelter,https://www.petfinder.com/member/us/ga/dahlonega/lumpkin-county-animal-shelter-ga326/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA335,19,Young,33.899381,-84.25367,LifeLine Animal Project,https://www.petfinder.com/member/us/ga/atlanta/lifeline-animal-project-ga335/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA336,1,Baby,33.960353000000005,-84.037859,Society of Humane Friends of GA Inc.,https://www.petfinder.com/member/us/ga/lawrenceville/society-of-humane-friends-of-ga-inc-ga336/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA357,14,Adult,33.949054,-83.98565,Gwinnett County Animal Control and Welfare,https://www.petfinder.com/member/us/ga/lawrenceville/gwinnett-county-animal-control-and-welfare-ga357/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA38,9,Young,33.588485999999996,-85.1062,Carroll County Animal Shelter,https://www.petfinder.com/member/us/ga/carrollton/carroll-county-animal-shelter-ga38/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA423,17,Adult,33.888102,-84.29321,Dekalb County Animal Services,https://www.petfinder.com/member/us/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA48,5,Baby,33.47875,-84.47668,"RescueCats, Inc.",https://www.petfinder.com/member/us/ga/fayetteville/rescuecats-inc-ga48/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA50,11,Young,33.907336,-84.5788,Friends of Shelter Animals for Cobb County,https://www.petfinder.com/member/us/ga/marietta/friends-of-shelter-animals-for-cobb-county-ga50/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA53,2,Adult,30.807278999999998,-83.28661,Lowndes County Animal Services,https://www.petfinder.com/member/us/ga/valdosta/lowndes-county-animal-services-ga53/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA535,1,Adult,33.942751,-84.31769,Rescue Me Ga Inc,https://www.petfinder.com/member/us/ga/dunwoody/rescue-me-ga-inc-ga535/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA575,5,Baby,34.193041,-84.092588,Feral Cat Program of Georgia,https://www.petfinder.com/member/us/ga/cumming/feral-cat-program-of-georgia-ga575/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA612,16,Adult,33.844371,-84.47405,"Angels Among Us Pet Rescue, Inc.",https://www.petfinder.com/member/us/ga/alpharetta/angels-among-us-pet-rescue-inc-ga612/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA644,4,Baby,33.891251000000004,-84.07455999999999,SNAP 2 IT,https://www.petfinder.com/member/us/ga/atlanta/snap-2-it-ga644/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA66,3,Young,31.559274,-84.176507,Albany Humane Society/Sally Wetherbee Adoption Center,https://www.petfinder.com/member/us/ga/albany/albany-humane-society-sally-wetherbee-adoption-center-ga66/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA676,2,Adult,33.945735,-84.84463000000001,Paulding County Animal Control,https://www.petfinder.com/member/us/ga/dallas/paulding-county-animal-control-ga676/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA718,13,Baby,32.479492,-84.90942,Animal Ark,https://www.petfinder.com/member/us/ga/columbus/animal-ark-ga718/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA75,4,Adult,32.722333,-84.95803000000001,Humane Society of Harris County,https://www.petfinder.com/member/us/ga/hamilton/humane-society-of-harris-county-ga75/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA803,2,Adult,34.366948,-82.9201,Hart Co. Animal Rescue Inc.,https://www.petfinder.com/member/us/ga/hartwell/hart-co-animal-rescue-inc-ga803/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA821,3,Young,34.236556,-83.89115,Second Hand Siamese,https://www.petfinder.com/member/us/ga/oakwood/second-hand-siamese-ga821/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA829,5,Adult,33.844371,-84.47405,Atlanta Humane Society,https://www.petfinder.com/member/us/ga/alpharetta/atlanta-humane-society-ga829/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA83,1,Young,33.47875,-84.47668,Fayette Humane Society,https://www.petfinder.com/member/us/ga/fayetteville/fayette-humane-society-ga83/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA841,2,Adult,34.193041,-84.092588,Forsyth County Animal Shelter,https://www.petfinder.com/member/us/ga/cumming/forsyth-county-animal-shelter-ga841/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA853,1,Baby,34.108027,-84.4843,Purr Nation Cat Alliance,https://www.petfinder.com/member/us/ga/woodstock/purr-nation-cat-alliance-ga853/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA861,1,Baby,33.987497,-85.05508,Homes 4-ever Rescue Organization ,https://www.petfinder.com/member/us/ga/rockmart/homes-4-ever-rescue-organization-ga861/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA886,6,Adult,32.022019,-80.99193000000001,Tabby Tales Rescue,https://www.petfinder.com/member/us/ga/savannah/tabby-tales-rescue-ga886/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA888,2,Senior,33.844371,-84.47405,BarkVille Dog Rescue,https://www.petfinder.com/member/us/ga/roswell/barkville-dog-rescue-ga888/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA909,2,Adult,30.807278999999998,-83.28661,Humane Society of Valdosta/Lowndes County,https://www.petfinder.com/member/us/ga/valdosta/humane-society-of-valdosta-lowndes-county-ga909/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA915,3,Adult,33.888102,-84.29321,Meow or Never Inc,https://www.petfinder.com/member/us/ga/atlanta/meow-or-never-inc-ga915/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA918,1,Baby,32.446656,-83.93413000000001,Peach County Animal Rescue,https://www.petfinder.com/member/us/ga/marshallville/peach-county-animal-rescue-ga918/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA924,2,Adult,34.032532,-84.31774,All About Cats Inc,https://www.petfinder.com/member/us/ga/roswell/all-about-cats-inc-ga924/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA926,12,Adult,33.48012,-84.58724000000001,Royal Animal Refuge,https://www.petfinder.com/member/us/ga/tyrone/royal-animal-refuge-ga926/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA935,7,Baby,34.002146999999994,-84.63391999999999,Renegade Rescue,https://www.petfinder.com/member/us/ga/kennesaw/renegade-rescue-ga935/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA949,2,Young,34.306643,-83.82352,Evelyn's Place Rescue,https://www.petfinder.com/member/us/ga/gainesville/evelyns-place-rescue-ga949/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA95,4,Adult,31.165358,-83.77172,Moultrie-Colquitt County Humane Society,https://www.petfinder.com/member/us/ga/moultrie/moultrie-colquitt-county-humane-society-ga95/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA953,12,Adult,34.167327,-84.82764,Bartow County Animal Control ,https://www.petfinder.com/member/us/ga/cartersville/bartow-county-animal-control-ga953/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA99,18,Adult,32.830839000000005,-83.63529,Macon Bibb County Animal Welfare,https://www.petfinder.com/member/us/ga/macon/macon-bibb-county-animal-welfare-ga99/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
GA992,2,Adult,34.851171,-84.32905,Wet Noses Animal Rescue,https://www.petfinder.com/member/us/ga/blue-ridge/wet-noses-animal-rescue-ga992/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
HI06,5,Adult,19.675386,-155.97588000000002,Hawaii Island Humane Society,https://www.petfinder.com/member/us/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
HI25,1,Adult,19.593456,-155.43801499999998,AdvoCATS Hawaii,https://www.petfinder.com/member/us/hi/kailua-kona/advocats-hawaii-hi25/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
HI42,11,Baby,21.98081,-159.37746,Kauai Humane Society,https://www.petfinder.com/member/us/hi/lihue/kauai-humane-society-hi42/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA06,4,Young,42.074515000000005,-93.87437,Boone Area Humane Society,https://www.petfinder.com/member/us/ia/boone/boone-area-humane-society-ia06/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA103,1,Adult,41.701873,-94.36488,Panora P.E.T.S.,https://www.petfinder.com/member/us/ia/panora/panora-p-dot-et-dot-s-ia103/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA132,2,Young,41.651571000000004,-92.01394,Safe Haven of Iowa County,https://www.petfinder.com/member/us/ia/williamsburg/safe-haven-of-iowa-county-ia132/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA14,16,Adult,41.637638,-93.61636,Animal Rescue League of Iowa Inc.,https://www.petfinder.com/member/us/ia/des-moines/animal-rescue-league-of-iowa-inc-ia14/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA146,3,Young,42.066399,-94.86786,Animal Rescue of Carroll,https://www.petfinder.com/member/us/ia/carroll/animal-rescue-of-carroll-ia146/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA155,1,Senior,41.251631,-95.87447,Midwest Dog Rescue Network,https://www.petfinder.com/member/us/ia/council-bluffs/midwest-dog-rescue-network-ia155/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA18,2,Young,43.345879,-91.77186999999999,Humane Society of Northeast Iowa,https://www.petfinder.com/member/us/ia/decorah/humane-society-of-northeast-iowa-ia18/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA235,2,Senior,41.2544,-95.79061999999999,"Muddy Paws Second Chance Rescue, Inc",https://www.petfinder.com/member/us/ia/council-bluffs/muddy-paws-second-chance-rescue-inc-ia235/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA236,7,Adult,41.2544,-95.79061999999999,Midlands Humane Society,https://www.petfinder.com/member/us/ia/council-bluffs/midlands-humane-society-ia236/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA25,3,Young,41.281669,-92.65534,Stephen Memorial Animal Shelter,https://www.petfinder.com/member/us/ia/oskaloosa/stephen-memorial-animal-shelter-ia25/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA42,1,Senior,43.150381,-95.14466,People For Pets,https://www.petfinder.com/member/us/ia/spencer/people-for-pets-ia42/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
IA52,1,Young,43.331579999999995,-95.16337,Humane Society of Northwest Iowa,https://www.petfinder.com/member/us/ia/milford/humane-society-of-northwest-iowa-ia52/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
